Date/time;018 (Library)-Mains.Active energy (105936.0 kWh),timestamp_no_value,timestamp_values,timestamp_only,TESAG_val,Date,timestamp_values,,timestamp
,,1/9/17 1:30:00 AM;,1:30:00 AM;,9.2,2017-09-01,01:30:00,,2017-09-01T01:30:00+10:00
,,1/9/17 1:45:00 AM;,1:45:00 AM;,0,2017-09-01,01:45:00,,2017-09-01T01:45:00+10:00
,,1/9/17 2:00:00 AM;,2:00:00 AM;,9.6,2017-09-01,02:00:00,,2017-09-01T02:00:00+10:00
,,1/9/17 2:15:00 AM;,2:15:00 AM;,9.3,2017-09-01,02:15:00,,2017-09-01T02:15:00+10:00
,,1/9/17 2:30:00 AM;,2:30:00 AM;,9.9,2017-09-01,02:30:00,,2017-09-01T02:30:00+10:00
,,1/9/17 2:45:00 AM;,2:45:00 AM;,0.2,2017-09-01,02:45:00,,2017-09-01T02:45:00+10:00
,,1/9/17 3:00:00 AM;,3:00:00 AM;,0.3,2017-09-01,03:00:00,,2017-09-01T03:00:00+10:00
,,1/9/17 3:15:00 AM;,3:15:00 AM;,9.7,2017-09-01,03:15:00,,2017-09-01T03:15:00+10:00
,,1/9/17 3:30:00 AM;,3:30:00 AM;,0,2017-09-01,03:30:00,,2017-09-01T03:30:00+10:00
,,1/9/17 3:45:00 AM;,3:45:00 AM;,9.4,2017-09-01,03:45:00,,2017-09-01T03:45:00+10:00
,,1/9/17 4:00:00 AM;,4:00:00 AM;,9.8,2017-09-01,04:00:00,,2017-09-01T04:00:00+10:00
,,1/9/17 4:15:00 AM;,4:15:00 AM;,9.6,2017-09-01,04:15:00,,2017-09-01T04:15:00+10:00
,,1/9/17 4:30:00 AM;,4:30:00 AM;,9.9,2017-09-01,04:30:00,,2017-09-01T04:30:00+10:00
,,1/9/17 4:45:00 AM;,4:45:00 AM;,9.8,2017-09-01,04:45:00,,2017-09-01T04:45:00+10:00
,,1/9/17 5:00:00 AM;,5:00:00 AM;,0.1,2017-09-01,05:00:00,,2017-09-01T05:00:00+10:00
,,1/9/17 5:15:00 AM;,5:15:00 AM;,9.4,2017-09-01,05:15:00,,2017-09-01T05:15:00+10:00
,,1/9/17 5:30:00 AM;,5:30:00 AM;,9.6,2017-09-01,05:30:00,,2017-09-01T05:30:00+10:00
,,1/9/17 5:45:00 AM;,5:45:00 AM;,8.9,2017-09-01,05:45:00,,2017-09-01T05:45:00+10:00
,,1/9/17 6:00:00 AM;,6:00:00 AM;,9.9,2017-09-01,06:00:00,,2017-09-01T06:00:00+10:00
,,1/9/17 6:15:00 AM;,6:15:00 AM;,0.2,2017-09-01,06:15:00,,2017-09-01T06:15:00+10:00
,,1/9/17 6:30:00 AM;,6:30:00 AM;,9.4,2017-09-01,06:30:00,,2017-09-01T06:30:00+10:00
,,1/9/17 6:45:00 AM;,6:45:00 AM;,9.7,2017-09-01,06:45:00,,2017-09-01T06:45:00+10:00
,,1/9/17 7:00:00 AM;,7:00:00 AM;,1.5,2017-09-01,07:00:00,,2017-09-01T07:00:00+10:00
,,1/9/17 7:15:00 AM;,7:15:00 AM;,3.9,2017-09-01,07:15:00,,2017-09-01T07:15:00+10:00
,,1/9/17 7:30:00 AM;,7:30:00 AM;,4.6,2017-09-01,07:30:00,,2017-09-01T07:30:00+10:00
,,1/9/17 7:45:00 AM;,7:45:00 AM;,7.6,2017-09-01,07:45:00,,2017-09-01T07:45:00+10:00
,,1/9/17 8:00:00 AM;,8:00:00 AM;,8.3,2017-09-01,08:00:00,,2017-09-01T08:00:00+10:00
,,1/9/17 8:15:00 AM;,8:15:00 AM;,8.2,2017-09-01,08:15:00,,2017-09-01T08:15:00+10:00
,,1/9/17 8:30:00 AM;,8:30:00 AM;,8.3,2017-09-01,08:30:00,,2017-09-01T08:30:00+10:00
,,1/9/17 8:45:00 AM;,8:45:00 AM;,8.5,2017-09-01,08:45:00,,2017-09-01T08:45:00+10:00
,,1/9/17 9:00:00 AM;,9:00:00 AM;,0.4,2017-09-01,09:00:00,,2017-09-01T09:00:00+10:00
,,1/9/17 9:15:00 AM;,9:15:00 AM;,9.7,2017-09-01,09:15:00,,2017-09-01T09:15:00+10:00
,,1/9/17 9:30:00 AM;,9:30:00 AM;,8.7,2017-09-01,09:30:00,,2017-09-01T09:30:00+10:00
,,1/9/17 9:45:00 AM;,9:45:00 AM;,9.7,2017-09-01,09:45:00,,2017-09-01T09:45:00+10:00
,,1/9/17 10:00:00 AM,10:00:00 AM,9.8,2017-09-01,10:00:00,,2017-09-01T10:00:00+10:00
,,1/9/17 10:15:00 AM,10:15:00 AM,0.1,2017-09-01,10:15:00,,2017-09-01T10:15:00+10:00
,,1/9/17 10:30:00 AM,10:30:00 AM,0.6,2017-09-01,10:30:00,,2017-09-01T10:30:00+10:00
,,1/9/17 10:45:00 AM,10:45:00 AM,0,2017-09-01,10:45:00,,2017-09-01T10:45:00+10:00
,,1/9/17 11:00:00 AM,11:00:00 AM,0.4,2017-09-01,11:00:00,,2017-09-01T11:00:00+10:00
,,1/9/17 11:15:00 AM,11:15:00 AM,0.2,2017-09-01,11:15:00,,2017-09-01T11:15:00+10:00
,,1/9/17 11:30:00 AM,11:30:00 AM,9.9,2017-09-01,11:30:00,,2017-09-01T11:30:00+10:00
,,1/9/17 11:45:00 AM,11:45:00 AM,9.6,2017-09-01,11:45:00,,2017-09-01T11:45:00+10:00
,,1/9/17 12:00:00 PM,12:00:00 PM,9.7,2017-09-01,12:00:00,,2017-09-01T12:00:00+10:00
,,1/9/17 12:15:00 PM,12:15:00 PM,0.7,2017-09-01,12:15:00,,2017-09-01T12:15:00+10:00
,,1/9/17 12:30:00 PM,12:30:00 PM,9.9,2017-09-01,12:30:00,,2017-09-01T12:30:00+10:00
,,1/9/17 12:45:00 PM,12:45:00 PM,9.9,2017-09-01,12:45:00,,2017-09-01T12:45:00+10:00
,,1/9/17 1:00:00 PM;,1:00:00 PM;,9.8,2017-09-01,13:00:00,,2017-09-01T13:00:00+10:00
,,1/9/17 1:15:00 PM;,1:15:00 PM;,0.9,2017-09-01,13:15:00,,2017-09-01T13:15:00+10:00
,,1/9/17 1:30:00 PM;,1:30:00 PM;,9.8,2017-09-01,13:30:00,,2017-09-01T13:30:00+10:00
,,1/9/17 1:45:00 PM;,1:45:00 PM;,9.5,2017-09-01,13:45:00,,2017-09-01T13:45:00+10:00
,,1/9/17 2:00:00 PM;,2:00:00 PM;,9.5,2017-09-01,14:00:00,,2017-09-01T14:00:00+10:00
,,1/9/17 2:15:00 PM;,2:15:00 PM;,0.5,2017-09-01,14:15:00,,2017-09-01T14:15:00+10:00
,,1/9/17 2:30:00 PM;,2:30:00 PM;,9.7,2017-09-01,14:30:00,,2017-09-01T14:30:00+10:00
,,1/9/17 2:45:00 PM;,2:45:00 PM;,9.9,2017-09-01,14:45:00,,2017-09-01T14:45:00+10:00
,,1/9/17 3:00:00 PM;,3:00:00 PM;,0.9,2017-09-01,15:00:00,,2017-09-01T15:00:00+10:00
,,1/9/17 3:15:00 PM;,3:15:00 PM;,1.1,2017-09-01,15:15:00,,2017-09-01T15:15:00+10:00
,,1/9/17 3:30:00 PM;,3:30:00 PM;,9.8,2017-09-01,15:30:00,,2017-09-01T15:30:00+10:00
,,1/9/17 3:45:00 PM;,3:45:00 PM;,9.1,2017-09-01,15:45:00,,2017-09-01T15:45:00+10:00
,,1/9/17 4:00:00 PM;,4:00:00 PM;,9,2017-09-01,16:00:00,,2017-09-01T16:00:00+10:00
,,1/9/17 4:15:00 PM;,4:15:00 PM;,8.5,2017-09-01,16:15:00,,2017-09-01T16:15:00+10:00
,,1/9/17 4:30:00 PM;,4:30:00 PM;,8.3,2017-09-01,16:30:00,,2017-09-01T16:30:00+10:00
,,1/9/17 4:45:00 PM;,4:45:00 PM;,8,2017-09-01,16:45:00,,2017-09-01T16:45:00+10:00
,,1/9/17 5:00:00 PM;,5:00:00 PM;,0.8,2017-09-01,17:00:00,,2017-09-01T17:00:00+10:00
,,1/9/17 5:15:00 PM;,5:15:00 PM;,0.8,2017-09-01,17:15:00,,2017-09-01T17:15:00+10:00
,,1/9/17 5:30:00 PM;,5:30:00 PM;,0.8,2017-09-01,17:30:00,,2017-09-01T17:30:00+10:00
,,1/9/17 5:45:00 PM;,5:45:00 PM;,1,2017-09-01,17:45:00,,2017-09-01T17:45:00+10:00
,,1/9/17 6:00:00 PM;,6:00:00 PM;,0.3,2017-09-01,18:00:00,,2017-09-01T18:00:00+10:00
,,1/9/17 6:15:00 PM;,6:15:00 PM;,0.4,2017-09-01,18:15:00,,2017-09-01T18:15:00+10:00
,,1/9/17 6:30:00 PM;,6:30:00 PM;,1.1,2017-09-01,18:30:00,,2017-09-01T18:30:00+10:00
,,1/9/17 6:45:00 PM;,6:45:00 PM;,0.4,2017-09-01,18:45:00,,2017-09-01T18:45:00+10:00
,,1/9/17 7:00:00 PM;,7:00:00 PM;,0.1,2017-09-01,19:00:00,,2017-09-01T19:00:00+10:00
,,1/9/17 7:15:00 PM;,7:15:00 PM;,0.3,2017-09-01,19:15:00,,2017-09-01T19:15:00+10:00
,,1/9/17 7:30:00 PM;,7:30:00 PM;,1,2017-09-01,19:30:00,,2017-09-01T19:30:00+10:00
,,1/9/17 7:45:00 PM;,7:45:00 PM;,9.8,2017-09-01,19:45:00,,2017-09-01T19:45:00+10:00
,,1/9/17 8:00:00 PM;,8:00:00 PM;,9.7,2017-09-01,20:00:00,,2017-09-01T20:00:00+10:00
,,1/9/17 8:15:00 PM;,8:15:00 PM;,9.8,2017-09-01,20:15:00,,2017-09-01T20:15:00+10:00
,,1/9/17 8:30:00 PM;,8:30:00 PM;,0.9,2017-09-01,20:30:00,,2017-09-01T20:30:00+10:00
,,1/9/17 8:45:00 PM;,8:45:00 PM;,0.3,2017-09-01,20:45:00,,2017-09-01T20:45:00+10:00
,,1/9/17 9:00:00 PM;,9:00:00 PM;,0.1,2017-09-01,21:00:00,,2017-09-01T21:00:00+10:00
,,1/9/17 9:15:00 PM;,9:15:00 PM;,9.7,2017-09-01,21:15:00,,2017-09-01T21:15:00+10:00
,,1/9/17 9:30:00 PM;,9:30:00 PM;,9.9,2017-09-01,21:30:00,,2017-09-01T21:30:00+10:00
,,1/9/17 9:45:00 PM;,9:45:00 PM;,9.7,2017-09-01,21:45:00,,2017-09-01T21:45:00+10:00
,,1/9/17 10:00:00 PM,10:00:00 PM,9.3,2017-09-01,22:00:00,,2017-09-01T22:00:00+10:00
,,1/9/17 10:15:00 PM,10:15:00 PM,9.6,2017-09-01,22:15:00,,2017-09-01T22:15:00+10:00
,,1/9/17 10:30:00 PM,10:30:00 PM,9.1,2017-09-01,22:30:00,,2017-09-01T22:30:00+10:00
,,1/9/17 10:45:00 PM,10:45:00 PM,0.2,2017-09-01,22:45:00,,2017-09-01T22:45:00+10:00
,,1/9/17 11:00:00 PM,11:00:00 PM,9.2,2017-09-01,23:00:00,,2017-09-01T23:00:00+10:00
,,1/9/17 11:15:00 PM,11:15:00 PM,9.7,2017-09-01,23:15:00,,2017-09-01T23:15:00+10:00
,,1/9/17 11:30:00 PM,11:30:00 PM,9.1,2017-09-01,23:30:00,,2017-09-01T23:30:00+10:00
,,1/9/17 11:45:00 PM,11:45:00 PM,9.4,2017-09-01,23:45:00,,2017-09-01T23:45:00+10:00
,,1/10/17 00:00,43009,9.4,2001-10-01, 12:00:00 ,,2001-10-01T 12:00:00 +10:00
,,1/10/17 00:15:00,.0104166667,0.1,2001-10-01, 12:15:00 ,,2001-10-01T 12:15:00 +10:00
,,1/10/17 00:30:00,.0208333333,9.8,2001-10-01, 12:30:00 ,,2001-10-01T 12:30:00 +10:00
,,1/10/17 00:45:00,43009.03125,9.4,2001-10-01, 12:45:00 ,,2001-10-01T 12:45:00 +10:00
,,1/10/17 01:00:00,.0416666667,9.4,2001-10-01, 1:00:00 ,,2001-10-01T 1:00:00 +10:00
,,1/10/17 1:15:00 AM, 1:15:00 AM,9.5,2001-10-01, 1:15:00 ,,2001-10-01T 1:15:00 +10:00
,,1/10/17 1:30:00 AM, 1:30:00 AM,9,2001-10-01, 1:30:00 ,,2001-10-01T 1:30:00 +10:00
,,1/10/17 1:45:00 AM, 1:45:00 AM,9,2001-10-01, 1:45:00 ,,2001-10-01T 1:45:00 +10:00
,,1/10/17 2:00:00 AM, 2:00:00 AM,9.8,2001-10-01, 2:00:00 ,,2001-10-01T 2:00:00 +10:00
,,1/10/17 2:15:00 AM, 2:15:00 AM,9.1,2001-10-01, 2:15:00 ,,2001-10-01T 2:15:00 +10:00
,,1/10/17 2:30:00 AM, 2:30:00 AM,9,2001-10-01, 2:30:00 ,,2001-10-01T 2:30:00 +10:00
,,1/10/17 2:45:00 AM, 2:45:00 AM,9.4,2001-10-01, 2:45:00 ,,2001-10-01T 2:45:00 +10:00
,,1/10/17 3:00:00 AM, 3:00:00 AM,0.9,2001-10-01, 3:00:00 ,,2001-10-01T 3:00:00 +10:00
,,1/10/17 3:15:00 AM, 3:15:00 AM,9.4,2001-10-01, 3:15:00 ,,2001-10-01T 3:15:00 +10:00
,,1/10/17 3:30:00 AM, 3:30:00 AM,9.1,2001-10-01, 3:30:00 ,,2001-10-01T 3:30:00 +10:00
,,1/10/17 3:45:00 AM, 3:45:00 AM,9.1,2001-10-01, 3:45:00 ,,2001-10-01T 3:45:00 +10:00
,,1/10/17 4:00:00 AM, 4:00:00 AM,9.9,2001-10-01, 4:00:00 ,,2001-10-01T 4:00:00 +10:00
,,1/10/17 4:15:00 AM, 4:15:00 AM,9.3,2001-10-01, 4:15:00 ,,2001-10-01T 4:15:00 +10:00
,,1/10/17 4:30:00 AM, 4:30:00 AM,8.8,2001-10-01, 4:30:00 ,,2001-10-01T 4:30:00 +10:00
,,1/10/17 4:45:00 AM, 4:45:00 AM,9.3,2001-10-01, 4:45:00 ,,2001-10-01T 4:45:00 +10:00
,,1/10/17 5:00:00 AM, 5:00:00 AM,9.8,2001-10-01, 5:00:00 ,,2001-10-01T 5:00:00 +10:00
,,1/10/17 5:15:00 AM, 5:15:00 AM,9.4,2001-10-01, 5:15:00 ,,2001-10-01T 5:15:00 +10:00
,,1/10/17 5:30:00 AM, 5:30:00 AM,8.9,2001-10-01, 5:30:00 ,,2001-10-01T 5:30:00 +10:00
,,1/10/17 5:45:00 AM, 5:45:00 AM,9.2,2001-10-01, 5:45:00 ,,2001-10-01T 5:45:00 +10:00
,,1/10/17 6:00:00 AM, 6:00:00 AM,9.2,2001-10-01, 6:00:00 ,,2001-10-01T 6:00:00 +10:00
,,1/10/17 6:15:00 AM, 6:15:00 AM,9.3,2001-10-01, 6:15:00 ,,2001-10-01T 6:15:00 +10:00
,,1/10/17 6:30:00 AM, 6:30:00 AM,8.6,2001-10-01, 6:30:00 ,,2001-10-01T 6:30:00 +10:00
,,1/10/17 6:45:00 AM, 6:45:00 AM,9.5,2001-10-01, 6:45:00 ,,2001-10-01T 6:45:00 +10:00
,,1/10/17 7:00:00 AM, 7:00:00 AM,9.9,2001-10-01, 7:00:00 ,,2001-10-01T 7:00:00 +10:00
,,1/10/17 7:15:00 AM, 7:15:00 AM,1,2001-10-01, 7:15:00 ,,2001-10-01T 7:15:00 +10:00
,,1/10/17 7:30:00 AM, 7:30:00 AM,2.8,2001-10-01, 7:30:00 ,,2001-10-01T 7:30:00 +10:00
,,1/10/17 7:45:00 AM, 7:45:00 AM,7.3,2001-10-01, 7:45:00 ,,2001-10-01T 7:45:00 +10:00
,,1/10/17 8:00:00 AM, 8:00:00 AM,8.3,2001-10-01, 8:00:00 ,,2001-10-01T 8:00:00 +10:00
,,1/10/17 8:15:00 AM, 8:15:00 AM,7.8,2001-10-01, 8:15:00 ,,2001-10-01T 8:15:00 +10:00
,,1/10/17 8:30:00 AM, 8:30:00 AM,8.9,2001-10-01, 8:30:00 ,,2001-10-01T 8:30:00 +10:00
,,1/10/17 8:45:00 AM, 8:45:00 AM,9.7,2001-10-01, 8:45:00 ,,2001-10-01T 8:45:00 +10:00
,,1/10/17 9:00:00 AM, 9:00:00 AM,9.6,2001-10-01, 9:00:00 ,,2001-10-01T 9:00:00 +10:00
,,1/10/17 9:15:00 AM, 9:15:00 AM,9.2,2001-10-01, 9:15:00 ,,2001-10-01T 9:15:00 +10:00
,,1/10/17 9:30:00 AM, 9:30:00 AM,1.1,2001-10-01, 9:30:00 ,,2001-10-01T 9:30:00 +10:00
,,1/10/17 9:45:00 AM, 9:45:00 AM,1.9,2001-10-01, 9:45:00 ,,2001-10-01T 9:45:00 +10:00
,,1/10/17 10:00:00 A, 10:00:00 A,0.2,2001-10-01, 10:00:00 ,,2001-10-01T 10:00:00 +10:00
,,1/10/17 10:15:00 A, 10:15:00 A,9.7,2001-10-01, 10:15:00 ,,2001-10-01T 10:15:00 +10:00
,,1/10/17 10:30:00 A, 10:30:00 A,1.1,2001-10-01, 10:30:00 ,,2001-10-01T 10:30:00 +10:00
,,1/10/17 10:45:00 A, 10:45:00 A,0.3,2001-10-01, 10:45:00 ,,2001-10-01T 10:45:00 +10:00
,,1/10/17 11:00:00 A, 11:00:00 A,0.2,2001-10-01, 11:00:00 ,,2001-10-01T 11:00:00 +10:00
,,1/10/17 11:15:00 A, 11:15:00 A,0.1,2001-10-01, 11:15:00 ,,2001-10-01T 11:15:00 +10:00
,,1/10/17 11:30:00 A, 11:30:00 A,1,2001-10-01, 11:30:00 ,,2001-10-01T 11:30:00 +10:00
,,1/10/17 11:45:00 A, 11:45:00 A,9.7,2001-10-01, 11:45:00 ,,2001-10-01T 11:45:00 +10:00
,,1/10/17 12:00:00 P, 12:00:00 P,0,2001-10-01, 12:00:00 ,,2001-10-01T 12:00:00 +10:00
,,1/10/17 12:15:00 P, 12:15:00 P,0.1,2001-10-01, 12:15:00 ,,2001-10-01T 12:15:00 +10:00
,,1/10/17 12:30:00 P, 12:30:00 P,0.6,2001-10-01, 12:30:00 ,,2001-10-01T 12:30:00 +10:00
,,1/10/17 12:45:00 P, 12:45:00 P,9.9,2001-10-01, 12:45:00 ,,2001-10-01T 12:45:00 +10:00
,,1/10/17 1:00:00 PM, 1:00:00 PM,9.6,2001-10-01, 1:00:00 ,,2001-10-01T 1:00:00 +10:00
,,1/10/17 1:15:00 PM, 1:15:00 PM,0,2001-10-01, 1:15:00 ,,2001-10-01T 1:15:00 +10:00
,,1/10/17 1:30:00 PM, 1:30:00 PM,0.5,2001-10-01, 1:30:00 ,,2001-10-01T 1:30:00 +10:00
,,1/10/17 1:45:00 PM, 1:45:00 PM,0.3,2001-10-01, 1:45:00 ,,2001-10-01T 1:45:00 +10:00
,,1/10/17 2:00:00 PM, 2:00:00 PM,9.9,2001-10-01, 2:00:00 ,,2001-10-01T 2:00:00 +10:00
,,1/10/17 2:15:00 PM, 2:15:00 PM,0.7,2001-10-01, 2:15:00 ,,2001-10-01T 2:15:00 +10:00
,,1/10/17 2:30:00 PM, 2:30:00 PM,9.8,2001-10-01, 2:30:00 ,,2001-10-01T 2:30:00 +10:00
,,1/10/17 2:45:00 PM, 2:45:00 PM,1.2,2001-10-01, 2:45:00 ,,2001-10-01T 2:45:00 +10:00
,,1/10/17 3:00:00 PM, 3:00:00 PM,1.2,2001-10-01, 3:00:00 ,,2001-10-01T 3:00:00 +10:00
,,1/10/17 3:15:00 PM, 3:15:00 PM,0.5,2001-10-01, 3:15:00 ,,2001-10-01T 3:15:00 +10:00
,,1/10/17 3:30:00 PM, 3:30:00 PM,9.9,2001-10-01, 3:30:00 ,,2001-10-01T 3:30:00 +10:00
,,1/10/17 3:45:00 PM, 3:45:00 PM,0,2001-10-01, 3:45:00 ,,2001-10-01T 3:45:00 +10:00
,,1/10/17 4:00:00 PM, 4:00:00 PM,9.1,2001-10-01, 4:00:00 ,,2001-10-01T 4:00:00 +10:00
,,1/10/17 4:15:00 PM, 4:15:00 PM,9.4,2001-10-01, 4:15:00 ,,2001-10-01T 4:15:00 +10:00
,,1/10/17 4:30:00 PM, 4:30:00 PM,8.7,2001-10-01, 4:30:00 ,,2001-10-01T 4:30:00 +10:00
,,1/10/17 4:45:00 PM, 4:45:00 PM,7.8,2001-10-01, 4:45:00 ,,2001-10-01T 4:45:00 +10:00
,,1/10/17 5:00:00 PM, 5:00:00 PM,1.8,2001-10-01, 5:00:00 ,,2001-10-01T 5:00:00 +10:00
,,1/10/17 5:15:00 PM, 5:15:00 PM,2.3,2001-10-01, 5:15:00 ,,2001-10-01T 5:15:00 +10:00
,,1/10/17 5:30:00 PM, 5:30:00 PM,1.2,2001-10-01, 5:30:00 ,,2001-10-01T 5:30:00 +10:00
,,1/10/17 5:45:00 PM, 5:45:00 PM,0.8,2001-10-01, 5:45:00 ,,2001-10-01T 5:45:00 +10:00
,,1/10/17 6:00:00 PM, 6:00:00 PM,2,2001-10-01, 6:00:00 ,,2001-10-01T 6:00:00 +10:00
,,1/10/17 6:15:00 PM, 6:15:00 PM,1.1,2001-10-01, 6:15:00 ,,2001-10-01T 6:15:00 +10:00
,,1/10/17 6:30:00 PM, 6:30:00 PM,1.2,2001-10-01, 6:30:00 ,,2001-10-01T 6:30:00 +10:00
,,1/10/17 6:45:00 PM, 6:45:00 PM,1.3,2001-10-01, 6:45:00 ,,2001-10-01T 6:45:00 +10:00
,,1/10/17 7:00:00 PM, 7:00:00 PM,2,2001-10-01, 7:00:00 ,,2001-10-01T 7:00:00 +10:00
,,1/10/17 7:15:00 PM, 7:15:00 PM,1,2001-10-01, 7:15:00 ,,2001-10-01T 7:15:00 +10:00
,,1/10/17 7:30:00 PM, 7:30:00 PM,0.4,2001-10-01, 7:30:00 ,,2001-10-01T 7:30:00 +10:00
,,1/10/17 7:45:00 PM, 7:45:00 PM,0.2,2001-10-01, 7:45:00 ,,2001-10-01T 7:45:00 +10:00
,,1/10/17 8:00:00 PM, 8:00:00 PM,0.8,2001-10-01, 8:00:00 ,,2001-10-01T 8:00:00 +10:00
,,1/10/17 8:15:00 PM, 8:15:00 PM,0.8,2001-10-01, 8:15:00 ,,2001-10-01T 8:15:00 +10:00
,,1/10/17 8:30:00 PM, 8:30:00 PM,0.3,2001-10-01, 8:30:00 ,,2001-10-01T 8:30:00 +10:00
,,1/10/17 8:45:00 PM, 8:45:00 PM,1,2001-10-01, 8:45:00 ,,2001-10-01T 8:45:00 +10:00
,,1/10/17 9:00:00 PM, 9:00:00 PM,1,2001-10-01, 9:00:00 ,,2001-10-01T 9:00:00 +10:00
,,1/10/17 9:15:00 PM, 9:15:00 PM,1,2001-10-01, 9:15:00 ,,2001-10-01T 9:15:00 +10:00
,,1/10/17 9:30:00 PM, 9:30:00 PM,0.2,2001-10-01, 9:30:00 ,,2001-10-01T 9:30:00 +10:00
,,1/10/17 9:45:00 PM, 9:45:00 PM,0.7,2001-10-01, 9:45:00 ,,2001-10-01T 9:45:00 +10:00
,,1/10/17 10:00:00 P, 10:00:00 P,0.2,2001-10-01, 10:00:00 ,,2001-10-01T 10:00:00 +10:00
,,1/10/17 10:15:00 P, 10:15:00 P,0.6,2001-10-01, 10:15:00 ,,2001-10-01T 10:15:00 +10:00
,,1/10/17 10:30:00 P, 10:30:00 P,0.7,2001-10-01, 10:30:00 ,,2001-10-01T 10:30:00 +10:00
,,1/10/17 10:45:00 P, 10:45:00 P,1.2,2001-10-01, 10:45:00 ,,2001-10-01T 10:45:00 +10:00
,,1/10/17 11:00:00 P, 11:00:00 P,0.1,2001-10-01, 11:00:00 ,,2001-10-01T 11:00:00 +10:00
,,1/10/17 11:15:00 P, 11:15:00 P,0.2,2001-10-01, 11:15:00 ,,2001-10-01T 11:15:00 +10:00
,,1/10/17 11:30:00 P, 11:30:00 P,0.7,2001-10-01, 11:30:00 ,,2001-10-01T 11:30:00 +10:00
,,1/10/17 11:45:00 P, 11:45:00 P,0.5,2001-10-01, 11:45:00 ,,2001-10-01T 11:45:00 +10:00
,,1/11/17 12:00:00 A, 12:00:00 A,0.5,2001-11-01, 12:00:00 ,,2001-11-01T 12:00:00 +10:00
,,1/11/17 12:15:00 A, 12:15:00 A,0.2,2001-11-01, 12:15:00 ,,2001-11-01T 12:15:00 +10:00
,,1/11/17 12:30:00 A, 12:30:00 A,0.8,2001-11-01, 12:30:00 ,,2001-11-01T 12:30:00 +10:00
,,1/11/17 12:45:00 A, 12:45:00 A,0.3,2001-11-01, 12:45:00 ,,2001-11-01T 12:45:00 +10:00
,,1/11/17 1:00:00 AM, 1:00:00 AM,9.9,2001-11-01, 1:00:00 ,,2001-11-01T 1:00:00 +10:00
,,1/11/17 1:15:00 AM, 1:15:00 AM,0.1,2001-11-01, 1:15:00 ,,2001-11-01T 1:15:00 +10:00
,,1/11/17 1:30:00 AM, 1:30:00 AM,1.3,2001-11-01, 1:30:00 ,,2001-11-01T 1:30:00 +10:00
,,1/11/17 1:45:00 AM, 1:45:00 AM,9.9,2001-11-01, 1:45:00 ,,2001-11-01T 1:45:00 +10:00
,,1/11/17 2:00:00 AM, 2:00:00 AM,9.8,2001-11-01, 2:00:00 ,,2001-11-01T 2:00:00 +10:00
,,1/11/17 2:15:00 AM, 2:15:00 AM,9.7,2001-11-01, 2:15:00 ,,2001-11-01T 2:15:00 +10:00
,,1/11/17 2:30:00 AM, 2:30:00 AM,1.5,2001-11-01, 2:30:00 ,,2001-11-01T 2:30:00 +10:00
,,1/11/17 2:45:00 AM, 2:45:00 AM,1.1,2001-11-01, 2:45:00 ,,2001-11-01T 2:45:00 +10:00
,,1/11/17 3:00:00 AM, 3:00:00 AM,0.3,2001-11-01, 3:00:00 ,,2001-11-01T 3:00:00 +10:00
,,1/11/17 3:15:00 AM, 3:15:00 AM,0.3,2001-11-01, 3:15:00 ,,2001-11-01T 3:15:00 +10:00
,,1/11/17 3:30:00 AM, 3:30:00 AM,0.5,2001-11-01, 3:30:00 ,,2001-11-01T 3:30:00 +10:00
,,1/11/17 3:45:00 AM, 3:45:00 AM,9.9,2001-11-01, 3:45:00 ,,2001-11-01T 3:45:00 +10:00
,,1/11/17 4:00:00 AM, 4:00:00 AM,9.7,2001-11-01, 4:00:00 ,,2001-11-01T 4:00:00 +10:00
,,1/11/17 4:15:00 AM, 4:15:00 AM,0.2,2001-11-01, 4:15:00 ,,2001-11-01T 4:15:00 +10:00
,,1/11/17 4:30:00 AM, 4:30:00 AM,9.9,2001-11-01, 4:30:00 ,,2001-11-01T 4:30:00 +10:00
,,1/11/17 4:45:00 AM, 4:45:00 AM,0.3,2001-11-01, 4:45:00 ,,2001-11-01T 4:45:00 +10:00
,,1/11/17 5:00:00 AM, 5:00:00 AM,0.2,2001-11-01, 5:00:00 ,,2001-11-01T 5:00:00 +10:00
,,1/11/17 5:15:00 AM, 5:15:00 AM,0.4,2001-11-01, 5:15:00 ,,2001-11-01T 5:15:00 +10:00
,,1/11/17 5:30:00 AM, 5:30:00 AM,9.9,2001-11-01, 5:30:00 ,,2001-11-01T 5:30:00 +10:00
,,1/11/17 5:45:00 AM, 5:45:00 AM,9.9,2001-11-01, 5:45:00 ,,2001-11-01T 5:45:00 +10:00
,,1/11/17 6:00:00 AM, 6:00:00 AM,9.5,2001-11-01, 6:00:00 ,,2001-11-01T 6:00:00 +10:00
,,1/11/17 6:15:00 AM, 6:15:00 AM,0.1,2001-11-01, 6:15:00 ,,2001-11-01T 6:15:00 +10:00
,,1/11/17 6:30:00 AM, 6:30:00 AM,9.6,2001-11-01, 6:30:00 ,,2001-11-01T 6:30:00 +10:00
,,1/11/17 6:45:00 AM, 6:45:00 AM,0.8,2001-11-01, 6:45:00 ,,2001-11-01T 6:45:00 +10:00
,,1/11/17 7:00:00 AM, 7:00:00 AM,0.8,2001-11-01, 7:00:00 ,,2001-11-01T 7:00:00 +10:00
